upd,R,ret,val,loss,pg,vf,ent,kl,cap,br,cap_rate,nt,coll
2005,9.53053401769577,128.48064717428952,129.31503295898438,164.2815807161678,-0.00018999000894837081,328.5635414123535,5.121885657310486,0.0009947547232513898,264.0,33.0,0.8888888888888888,4.0,0.0
2010,8.4934934201228,120.21786020418209,117.55938720703125,163.9649093603075,-0.0020834947645198554,327.93398571014404,5.110500365495682,-0.00024667873935868556,242.0,46.0,0.8402777777777778,0.0,0.0
2015,8.31757899392842,113.68900697590564,119.81051635742188,299.99148395541124,-0.0009581756312400103,599.984884262085,5.279736757278442,0.0072372958948108135,236.0,76.0,0.7564102564102564,1.0,0.0
2020,9.895427631196538,136.95216169810823,137.22747802734375,85.24933693074854,0.00025078916223719716,170.4981722831726,5.329166799783707,0.004139178561672452,267.0,27.0,0.9081632653061225,0.0,0.0
2025,9.57969371922342,122.86168433087349,128.13714599609375,263.7424898148456,-0.0005683898052666336,527.4861164093018,5.2942726612091064,0.0008245158049930978,272.0,59.0,0.8217522658610272,0.0,0.0
2030,8.248681882781003,118.69709151736225,129.57086181640625,464.18863414542284,-0.0004069922724738717,928.3780822753906,5.171109616756439,0.0009078793968058108,227.0,63.0,0.7827586206896552,0.0,0.0
2035,10.981162953194023,143.75131640587384,144.13479614257812,279.4018833172231,-0.002637671241245698,558.8090419769287,5.168825924396515,0.001855404510479275,294.0,25.0,0.9216300940438872,0.0,0.0
2040,10.54327590633499,145.49470667116677,145.62808227539062,151.0681823710911,-0.0012942333705723286,302.13895320892334,5.210690647363663,0.004591833960148506,283.0,20.0,0.933993399339934,0.0,0.0
2045,10.82857796897078,143.35666368112544,146.683837890625,186.16837073771603,-0.0006999829565756954,372.3381414413452,5.11324605345726,0.0010074131805595243,295.0,34.0,0.8966565349544073,2.0,0.0
2050,10.042261847003033,141.8124639551701,140.0760498046875,156.1061363904373,-0.0008653910263092257,312.21400356292725,5.07527083158493,-0.0010648048266830301,276.0,36.0,0.8846153846153846,0.0,0.0
2055,8.156544791644116,128.31162023524763,137.62051391601562,306.35633151106595,-0.0026019377255579457,612.717866897583,5.117054104804993,0.004620876217359182,224.0,54.0,0.8057553956834532,0.0,0.0
2060,9.986080028036337,131.66341747176506,136.73297119140625,330.9219085674122,0.001575658781803213,661.8406658172607,5.106894254684448,0.0016345483206805511,278.0,26.0,0.9144736842105263,2.0,0.0
2065,9.934745175943055,142.15845496526316,141.25765991210938,189.49169093964156,-0.0006701290840283036,378.9847221374512,5.20625564455986,0.0030085877247074677,267.0,36.0,0.8811881188118812,0.0,0.0
2070,8.672768657774528,127.66646811738413,127.90121459960938,37.97268071246799,-0.00138935970608145,75.94814014434814,5.328092575073242,0.013723464964982668,245.0,47.0,0.839041095890411,0.0,0.0
2075,10.176569720075214,139.9334890074313,144.17446899414062,206.8431071414234,-0.0023432598827639595,413.6909008026123,5.211886942386627,0.0013019859270571033,280.0,43.0,0.8668730650154799,0.0,0.0
2080,9.27412972334963,138.1285698289389,144.05801391601562,204.38788169965846,0.011788312054704875,408.7521867752075,5.260884404182434,0.09404734810232185,253.0,35.0,0.8784722222222222,0.0,0.0
2085,8.474560254089697,126.3439475542753,139.53335571289062,385.09970042609825,-0.003084684375380675,770.2055702209473,5.027528792619705,0.004512664572757785,243.0,58.0,0.8073089700996677,0.0,0.0
2090,8.472955324166195,127.87472079027569,136.44357299804688,282.3887475564261,-0.0008160040597431362,564.7791271209717,5.142698138952255,0.000694376760918658,240.0,71.0,0.7717041800643086,0.0,0.0
2095,8.148146715354532,115.41891206832484,133.28155517578125,509.61037980468245,0.00022660644026473165,1019.2203063964844,5.212328732013702,-0.0006295882440099376,224.0,51.0,0.8145454545454546,0.0,0.0
2100,9.77624695084129,135.88949082026988,144.70396423339844,349.39881207962753,-0.002023911278229207,698.8016719818115,5.323601245880127,-0.00033670650361727894,266.0,34.0,0.8866666666666667,0.0,0.0
2105,9.469937034051103,137.65994516432903,138.72093200683594,178.4459748552472,-0.0013146116107236594,356.8945789337158,5.167709022760391,0.0033164520318678115,258.0,31.0,0.8927335640138409,0.0,0.0
